district,tahsil,gp_name,ps,gp,sample,Hperf_final,Hperf1_final,Hperf2_final,Hperf3_final,Hperf4_final,Hperf5_final,actionplan_nbprojects2009,actionplan_gpbudget2009,web_hh_employed2009,web_persondays_sc2009,web_persondays_st2009,web_persondays_total2009,web_persondays_women2009,web_hh_employed2010,web_persondays_sc2010,web_persondays_st2010,web_persondays_total2010,web_persondays_women2010,web_exp_unskilled2010,web_exp_skilled2010,web_exp_mat2010,web_exp_adm_tot2010,web_exp_tot2010,web_hh_employed2011,web_persondays_sc2011,web_persondays_st2011,web_persondays_total2011,web_persondays_women2011,web_authorisation2011,web_exp_unskilled2011,web_exp_skilled2011,web_exp_mat2011,web_exp_tax2011,web_exp_adm_tot2011,web_exp_tot2011,web_hh_employed2012,web_persondays_sc2012,web_persondays_st2012,web_persondays_total2012,web_persondays_women2012,web_authorisation2012,web_exp_unskilled2012,web_exp_skilled2012,web_exp_mat2012,web_exp_tax2012,web_exp_adm_tot2012,web_exp_tot2012,web_hh_employed2013,web_persondays_sc2013,web_persondays_st2013,web_persondays_total2013,web_persondays_women2013,web_authorisation2013,web_exp_unskilled2013,web_exp_skilled2013,web_exp_mat2013,web_exp_tax2013,web_exp_adm_tot2013,web_exp_tot2013,web_averagewage2009,web_averagewage2010,web_exp_labor2009,web_exp_material2009,web_exp_admin2009,web_exp_tot2009,web_frac_womendays2009,web_frac_scst2009,web_delay_total2009,web_delay_num_mrolls,web_delay_amtpaid,web_delay_perc,census_tot_pop,census_frac_scst,census_literacy,census_unemployment,census_agri,census_marginal
"Dhaulpur","Bari","LAKHE PURA","BARI","LAKHEPURA",0,8,3.8,92,37,3,36,3.973731,5.760922,660,8412,6983,32.273,16916,349,4850,4075.910112,11.752,6567,7.06851,.16217,4.232329,.1415567,7.23068,78,301,150,1.116,466,0,.94,.29,5.18,.1273846,.23,6.65,307,3184,3432.054762,8.176,4076,0,6.53,.6,1.06,.146875,.12094972,8.19,250,1392,811,3.98,3129,0,1.6,.2709792,3.827044,.2792,.10882353,1.6,53.61,67.43,24.29,0,.04,24.33,.5241533,.4770241,5,5,.3136667,33.32967,6024,.5458167,.502988,.502822,.6170284,.5021703
"Dhaulpur","Bari","MARHOLI","BARI","MARHAULI",0,7,3.65,89,50,2,37,3.973731,5.760922,454,8182,90,15.437,6864,440,6070,105,11.533,6234,8.13942,.15788,4.232329,.1415567,8.2973,346,6149,252,10.062,5165,0,9.26,.79,6.22,.06,.23,16.56,536,15666,304,25.77,13499,0,18.47,3.53,15.44,.54,.12094972,37.98,426,6493,174,11.818,6430,0,14.2,1.01,19.13,.2792,.10882353,34.34,65.12,71.62,13.44,16.19,0,29.63,.444646,.5358554,17,56.3333,4.269667,34.968,6508,.3964352,.5611555,.5227413,.7620734,.4040567
"Dhaulpur","Bari","MATSOORA","BARI","MTSURA",1,7,4.05,100,55,0,37,3.973731,5.760922,646,1538,1196,24.136,11037,293,180,88,6.724,4215,2.96566,.14794,1.80434,.1415567,4.91794,405,1041,166,10.245,5308,0,5.85,.34,8.691992,.1273846,.21951368,6.19,475,1989,604,18.675,10151,0,15.53,.32,.07,.146875,.12094972,15.92,341,648,71,7.723,4030,0,8.38,.01,3.827044,.2792,.10882353,8.39,44.27,56.59,17.21,.16,.11,17.48,.4572837,.1132748,3,69.6667,4.861333,57.23767,5312,.1466491,.499247,.5577937,.7782035,.4159217
"Dhaulpur","Bari","NAGLA DULHE KHAN","BARI","NAGLA DULHE KHAN",1,4,3.15,100,62,0,37,3.973731,5.760922,460,15773,55,22.496,10638,200,6978,4075.910112,9.131,5590,5.36597,1.11578,4.232329,.1415567,6.48175,171,5182,112,8.883,3720,0,6.01,2.17,19.09,.16,.21951368,27.43,218,9571,76,12.725,6646,0,9.24,.53,7.38,.146875,.34,17.49,217,6312,92,8.976,4290,0,8.44,.17,4.86,.2792,.10882353,13.47,70.75,75.07,14.12,68.17,0,82.29,.4728841,.7035918,14,57.6667,3.24,44.387,5189,.4081711,.5392176,.5220659,.7673387,.3979839
"Dhaulpur","Bari","NAKSODA","BARI","NAKSAUDA",0,7,3.54,89,38,4,37,3.973731,5.760922,574,5916,13334,30.948,14595,422,1487,3118,7.776,5120,5.55004,.02464,4.232329,.1415567,5.57468,354,3209,2360,8.328,5546,0,6.73,2.59,12.58,.1273846,.3,22.21,711,3775,8019,15.591,11084,0,11.52,1.74,6.77,.146875,.12094972,20.03,0,1244.070981,1111.341772,4.122764706,2353.311663,0,.16,.01,4.46,.2792,.10882353,4.64,66.65,71.9,16.67,8.81,0,25.48,.4715975,.6220111,3,15,1.307333,18.596,7358,.6244904,.5356075,.4802936,.8566946,.3569561
"Dhaulpur","Bari","NAGLA BEDHORA","BARI","NANGLA BEENDHAURA",1,10,4.25,100,20,5,36,3.973731,5.760922,316,3325,212,13.216,4421,317,2248,215,12.291,5526,8.4503,.32381,1.20354,.1415567,9.97765,205,636,89,4.847,2095,0,3.28,.43,2.89,.1273846,.18,6.78,298,3296,177,12.035,5336,0,7.4,1.1,5.78,.146875,.09,14.36,270,1624,68,4.678,1592,0,4.7,.3,3.35,.2792,.10882353,8.35,72.58,76.01,10.16,10.81,0,20.97,.3345188,.2676302,11,36.3333,2.01,43.29333,5291,.1398601,.5601966,.4851635,.6292217,.2947871
"Dhaulpur","Bari","NOHRA","BARI","NAURHA",0,7,3.56,87,53,4,37,3.973731,5.760922,438,5119,150,14.441,4830,266,2859,61,10.209,3009,7.30431,.39541,3.77275,.018,11.49047,113,299,3295.589744,2.101,968,0,1.31,.24,1.61,.1273846,.21951368,3.16,184,681,22,11.017,6241,0,10.81,.55,6.439464,.146875,.12094972,11.35,37,64,13,.516,270,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,71.52,73.47,8.92,20.6,.03,29.55,.3344644,.3648639,2,2.66667,.1623333,12.40933,7592,.296628,.4982877,.4963119,.8355126,.5141214
"Dhaulpur","Bari","NEEM KHERA","BARI","NEEMKHEDA",0,8,3.8,93,41,2,36,3.973731,5.760922,677,2300,943,24.572,7033,226,1187,401,6.042,2103,4.96885,.36976,3.34389,.1415567,8.6825,61,147,3295.589744,1.129,179,0,.82,.37,2.59,.1273846,.06,3.84,136,892,173,6.586,1738,0,6.21,.24,2.77,.146875,.11,9.32,0,1244.070981,1111.341772,4.122764706,2353.311663,0,.53,.02,3.827044,.2792,.10882353,.55,82.61,82.24,13.76,26.26,0,40.02,.2862201,.1319795,2,3.33333,.3336667,22.13233,6771,.151824,.5427558,.382366,.6764706,.5315638
"Dhaulpur","Bari","NIHDHARA","BARI","NIDHARA",0,9,3.89,94,47,0,37,3.973731,5.760922,660,8409,1209,24.748,11509,389,10570,295,19.965,10472,16.73048,.72869,.80113,.1415567,18.2603,349,9704,84,17.099,9075,0,16.54,1.58,6.98,.1273846,.12,25.22,571,14273,575,33.357,15806,0,37.18,2.13,15.33,.146875,.12094972,54.64,205,5386,38,8.283,4154,0,12.49,.76,1.74,.2792,.10882353,14.99,82.33,88.58,19.31,43.98,.08,63.37,.4650477,.3886375,17,78.3333,8.646,33.776,8824,.2796918,.5394379,.5448776,.6541334,.3799801
"Dhaulpur","Bari","PIDAWALI","BARI","PIDAWALI",1,6,3.97,100,52,10,38,3.973731,5.760922,623,6795,1449,25.315,5958,208,2046,1164,5.115,2213,3.39952,.06336,4.232329,.0895,3.55238,283,3033,3226,9.557,3926,0,6.69,.42,8.54,.1273846,.18,15.82,257,2454,4354,10.414,4117,0,8.04,.53,6.48,.146875,.12094972,15.05,105,273,1393,2.098,868,0,2.7,.2,3.827044,.2792,.10882353,2.9,73.36,73.36,18.32,15.85,.03,34.2,.2353545,.3256567,15,33,2.323333,33.503,6788,.1754567,.5190041,.4886565,.7666379,.4638433
"Dhaulpur","Bari","RUDHERA","BARI","ROONDHERA",0,8,3.7,75,49,4,35,3.973731,5.760922,302,24,73,12.281,4250,287,92,63,6.678,2704,5.58969,.55781,2.43677,.0205,8.60477,139,122,81,4.21,1725,0,3.83,1.46,3.43,.1273846,.21951368,8.72,276,26,221,8.477,3548,0,5.61,1.91,9.73,.146875,.02,17.27,39,1244.070981,1111.341772,.683,333,0,3.47,.08,3.827044,.2792,.10882353,3.55,82.96,84.35,9.74,21.83,.07,31.64,.346063,.0078984,2,31,2.681,53.92567,3822,.010989,.4361591,.559393,.9726841,.3236342
"Dhaulpur","Bari","ROPASPUR","BARI","ROOPASPUR",1,7,3.65,100,33,10,37,3.973731,5.760922,749,14408,175,41.202,19163,556,3660,127,21.912,9406,10.85668,.42262,4.232329,.1415567,11.2793,269,3539,11,9.367,5125,0,7.9,.47,4.08,.1273846,.26,12.71,506,8537,25,23.844,12616,0,21.4,.49,1.92,.146875,.02,23.84,197,1008,1111.341772,4.745,1988,0,5.8,.47,3.43,.2792,.10882353,9.71,41.37,53.01,30.46,19.98,0,50.44,.4650988,.3539391,24,54,4.683667,34.97533,6472,.3525958,.4565822,.4882571,.843599,.5063406
"Dhaulpur","Bari","SAHEDI","BARI","SAHEDI",0,8,3.65,90,38,1,38,3.973731,5.760922,484,1588,5794,18.697,9593,378,716,4607,14.804,7942,9.24113,.38084,2.65124,.1415567,12.27321,338,794,2209,9.96,4210,0,8.54,.32,3.03,.1273846,.2,12.09,594,1981,8435,26.849,13257,0,21.43,.26,.75,.146875,.04,22.48,20,52,76,.511,142,0,3.99,.14,3.827044,.2792,.10882353,4.13,67.69,74.61,11.63,0,.12,11.75,.513077,.3948227,9,47,4.015666,27.78567,5732,.5826936,.5685624,.5422191,.7530488,.1695884
"Dhaulpur","Bari","SOHAA","BARI","SAUNHA",0,7,3.57,74,52,5,37,3.973731,5.760922,220,1392,41,6.619,1415,257,2191,75,7.374,2405,5.76116,.20998,4.232329,.1415567,5.97114,22,65,3295.589744,.698,26,0,.42,.2,8.691992,.1273846,.21951368,.62,9,3093.630372,3432.054762,.113,6946.444138,0,.1,.05,.68,.146875,.12094972,.83,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,.07,.2792,.10882353,.07,79.72,79.72,5.15,1.54,0,6.69,.2137785,.216498,0,3.33333,.1386667,33.33333,6194,.3918308,.5095254,.5858896,.7875243,.3126706
"Dhaulpur","Bari","SEWAR PALI","BARI","SEWARPALI",0,8,3.75,77,44,6,36,3.973731,5.760922,487,1901,2459,21.904,6352,436,1345,1855,15.099,4567,12.17359,.4607,1.52573,.1415567,14.16002,128,608,16,5.524,1711,0,5.36,.89,.92,.1273846,.21951368,7.16,353,1033,1364,14.066,4910,0,10.24,.4,1.46,.04,.05,12.19,299,600,770,10.088,3531,0,15.17,.11,1.2,.07,.10882353,16.54,76.56,80.68,14.75,1.74,.14,16.63,.2899927,.1990504,9,46.6667,4.467667,51.95133,2874,.1621433,.4279749,.4269311,.7717061,.4784456
"Dhaulpur","Bari","SINGORAY","BARI","SINGAURAI",1,10,4.13,100,25,0,39,3.973731,5.760922,645,8114,10981,28.566,16670,660,8863,10695,28.671,18044,21.04555,.43305,4.232329,.1415567,21.4786,585,10699,8295,29.516,19738,0,25.65,1.19,5.27,.1273846,.05,32.16,610,12094,7605,29.379,21077,0,30.37,.61,3.55,.146875,.02,34.55,194,673,1038,2.545,1940,0,5.27,.05,3.82,.2792,.10882353,9.15,64.01,71.9,22.7,23.71,0,46.41,.5835609,.668452,6,70,7.529666,28.04333,4698,.6145168,.5591741,.600894,.8309333,.4042667
"Dhaulpur","Bari","TOTRI","BARI","TAUNTARI",0,7,3.7,80,55,1,37,3.973731,5.760922,337,2538,75,9.088,3294,358,4407,90,13.89,3683,11.68266,.54731,5.19733,.1415567,17.4273,391,5052,3295.589744,15.394,5370,0,7.04,1.19,11.1,.07,.21,19.61,197,4169,3432.054762,8.213,3572,0,10.12,1.44,6.33,.36,.12094972,18.25,103,2455,1111.341772,3.911,1829,0,4.67,.03,3.827044,.2792,.10882353,4.7,87.19,84.11,7.86,12.71,0,20.57,.362456,.287522,11,76.3333,4.804,61.211,8135,.1450522,.5382913,.5235403,.7690918,.3895769
"Dhaulpur","Bari","UMREH","BARI","UMREH",0,7,3.48,93,30,5,36,3.973731,5.760922,968,7101,34084,47.623,30104,858,3793,24720,33.139,21480,18.28202,.41854,.94178,.1415567,19.64234,752,3558,16727,23.249,15887,0,15.18,.8,6.16,.1273846,.07,22.2,756,3027,15942,23.204,14724,0,22.42,1.19,7.56,.146875,.12094972,31.17,45,1244.070981,539,.539,341,0,4.135314,.2709792,3.827044,.2792,.10882353,6.0092332,68.99,65.41,24.55,7.1,.1,31.75,.6321315,.8648132,2,60.6667,5.767333,35.09034,6490,.8526965,.5123267,.5479199,.8415133,.4059305
"Dhaulpur","Baseri","ANGAI","BASERI","AANGAI",0,5,3.19,94,27,14,40,5.049856,7.580445,1515,16712,7243,51.707,24191,848,12170,2494,23.128,13231,14.4402,.58828,4.232329,.1415567,15.02848,391,4581,2089,12.103,7296,0,10.07,4.64,39.61,.1273846,.21951368,54.32,827,17443,3722,32.77,20200,0,30.93,4.43,22.87,.146875,.12094972,58.23,54,247,10,.395,194,0,.35,.2709792,7.84,.19,.10882353,8.38,37.31,64.29,34.55,0,.3,34.85,.4678477,.4632835,19,21.3333,1.786333,12.87167,7865,.5051494,.5463446,.5184997,.7861104,.4539213
"Dhaulpur","Baseri","ATAR SOOMA","BASERI","ATARSUMA",0,5,3.36,82,43,12,40,4.962845,7.102499,660,6424,543,25.808,8690,351,1622,119,8.284,2705,5.26799,.45943,4.232329,.1415567,5.72742,223,2440,116,10.265,5338,0,9.76,.47,6.35,.1273846,.21951368,16.58,500,3435,527,18.061,7242,0,18.6,1.63,8.58,.146875,.12094972,28.81,110,18,53,1.839,888,0,2.07,.2709792,5.06,.2792,.10882353,7.13,77.13,79.94,22.72,9.02,0,31.74,.3367173,.269955,22,21,1.547,9.867333,7882,.164679,.5935042,.5102766,.7660622,.4323834
"Dhaulpur","Baseri","BAGTHER","BASERI","BAGTHAR",0,5,3.3,80,43,15,39,3.988984,6.509886,509,6928,0,23.629,9204,217,3747,4075.910112,7.629,4156,4.60851,.32835,9.25924,.1415567,14.1961,169,3875,3295.589744,6.915,4516,0,7.06,.67,13.06,.1273846,.21951368,20.8,210,4933,3432.054762,10.377,6475,0,10.9,.14,3.96,.146875,.12094972,15.01,49,594,1111.341772,.925,762,0,.99,.2709792,4.36,.2792,.10882353,5.35,86.8,87.77,17.71,7.27,0,24.98,.3895214,.293199,10,6.66667,.5976667,7.167667,5141,.2225248,.5654542,.503015,.7733855,.5409002
"Dhaulpur","Baseri","BANORA","BASERI","BANORA",1,6,3.38,100,33,5,39,4.442651,6.554147,853,11551,372,48.95,20131,629,8627,67,24.107,12940,18.28765,1.02949,15.06581,.1415567,34.38295,606,8198,322,32.202,15229,0,30.75,2.33,33.04,.1273846,.21951368,66.12,717,12219,222,47.372,23144,0,53.61,2.69,27.25,.146875,.12094972,83.55,192,1372,59,4.417,2548,0,4.21,.2709792,4.85,.2792,.10882353,9.06,76.67,77.22,39.7,20.8,0,60.5,.4112564,.2435751,26,29.6667,3.072,8.203667,5043,.2914931,.5133849,.3892524,.825974,.5503247
"Dhaulpur","Baseri","BARAULI","BASERI","BARAULI",1,1,2.75,100,60,30,41,4.691348,6.92535,1068,12204,20136,43.554,27821,602,5387,9746,18.959,14641,14.02466,.42834,4.232329,.1415567,14.453,632,5800,7439,18.812,14740,0,18.16,1.31,6.03,.03,.21951368,25.53,818,8696,11147,27.936,22040,0,26.2,3.33,25.01,.146875,.12094972,54.53,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,3.88,.2792,.10882353,3.88,73.75,78.04,34.07,0,0,34.07,.6387703,.7425265,8,39.3333,3.849333,17.536,7106,.7511961,.5565719,.4504644,.8069142,.456082
"Dhaulpur","Baseri","BASERI","BASERI","BASERI",1,3,3.5,100,48,20,42,4.406719,6.849914,679,8278,672,21.061,9396,396,4486,123,11.08,5051,4.00706,.18642,4.232329,.1415567,4.19348,134,1171,26,3.219,2143,0,1.09,.18,7.27,.03,.21951368,8.57,314,5635,192,13.675,9611,0,8.28,.45,6.52,.146875,.12094972,15.25,192,1364,37,2.984,2537,0,4.01,.2709792,.2,.2792,.10882353,4.21,81.25,84.22,16.16,14.99,0,31.15,.4461327,.4249561,13,60.6667,6.114666,36.66033,12274,.2536255,.6322308,.3854489,.5741747,.541164
"Dhaulpur","Baseri","BOROLI","BASERI","BAURALI",1,7,3.3,100,33,10,39,4.189655,6.398595,640,6641,62,24.738,6148,358,5055,91,13.788,4775,12.2691,.57112,3.7156,.1415567,16.55582,229,2555,66,7.198,3031,0,6.45,.44,8.15,.1273846,.21951368,15.05,329,6356,88,17.146,7446,0,17.57,1.5,10.26,.146875,.12094972,29.33,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,5.46,.2792,.10882353,5.46,84.22,89.02,19.6,5.43,.15,25.18,.2485245,.2709596,8,13.6667,.994,6.874,5500.083,.3275553,.5546424,.5440249,.7539422,.3661122
"Dhaulpur","Baseri","BEEJOLI","BASERI","BEEJHOLI",0,5,3.42,91,34,17,38,4.672829,7.213768,1371,5510,33181,49.423,33951,877,3024,18133,26.869,20881,21.96484,.39713,4.232329,.1415567,22.36197,313,698,4048,5.111,3819,0,5.33,.2,3.64,.1273846,.21951368,9.17,724,1818,14405,18.847,16405,0,16.29,1.64,5.86,.146875,.12094972,23.79,88,302,1085,1.613,1519,0,4.135314,.2709792,6.38,.2792,.10882353,6.38,78.41,82.71,41.97,1.2,0,43.17,.6869473,.7828541,10,19.6667,1.243333,12.57433,6702,.7749925,.5207401,.5902715,.7476329,.4118718
"Dhaulpur","Baseri","BHARLI","BASERI","BHARLI",0,3,3.13,73,48,17,40,4.077538,6.377237,415,2660,431,14.906,3152,223,1825,156,8.976,2484,6.63049,.47164,2.24222,.1415567,9.34435,269,3597,146,13.134,3792,0,14.75,.5,10.14,.1273846,.21951368,25.39,365,6222,3432.054762,22.498,7224,0,27.46,3.29,12.26,.146875,.12094972,43.02,258,2487,1111.341772,11.152,3759,0,12.64,.2709792,7.81,.2792,.10882353,20.45,69.74,99.54,13.43,18.79,0,32.22,.2114585,.2073662,10,35.6667,3.197,13.92733,3680,.1486413,.5907609,.46875,.8117647,.5283887
"Dhaulpur","Baseri","CHANDRAWALI","BASERI","CHANDRAWALI",1,6,3.08,100,35,10,36,4.532599,6.991986,842,10622,23929,43.612,36098,692,6714,12208,23.02,19179,15.87256,.8108,4.7372,.1415567,21.42056,801,14537,17825,36.391,26921,0,44.11,4.52,21,.1273846,.21951368,69.63,833,18515,27172,53.13,38619,0,72.23,2.64,45.69,.146875,.12094972,120.57,245,4570,5684,11.531,8599,0,13.2,.2709792,3.14,.2792,.10882353,16.34,82.08,87.22,29.99,0,0,29.99,.8277079,.7922361,30,148.333,13.28433,26.32267,3876,.9102167,.4718782,.5541795,.6545139,.3946759
"Dhaulpur","Baseri","DOMAI","BASERI","DAUMAI",0,4,3.14,85,42,16,39,4.234107,6.82546,1091,4371,22734,39.329,27712,926,3004,15398,26.777,21131,23.74812,.75095,4.232329,.1415567,24.49907,414,1668,11117,17.198,13821,0,11.17,1.35,27.94,.1273846,.21951368,40.46,492,2563,12955,19.139,15816,0,10.53,.22,2.51,.146875,.12094972,13.26,50,1244.070981,208,.223,211,0,.21,.2709792,.2,.2792,.10882353,.41,73.25,78.6,26.61,7.66,0,34.27,.70462,.6891861,10,20.6667,1.530333,13.458,7240,.7029005,.4979282,.5686464,.8184438,.2795389
"Dhaulpur","Baseri","DHAURRA","BASERI","DHURAR",0,5,3.37,81,37,14,39,4.025352,5.957132,527,5593,0,27.845,8401,263,2013,4075.910112,7.023,2603,5.45248,.68403,1.60475,.1415567,7.74126,349,2927,3295.589744,9.392,3852,0,9.45,1.02,17.03,.1273846,.21951368,27.5,465,6911,3432.054762,25.098,8792,0,26.79,2.28,12.34,.146875,.12094972,41.41,120,857,1111.341772,1.93,883,0,1.17,.2709792,7.51,.2792,.10882353,8.68,75.93,77.64,24.27,21.04,0,45.31,.3017059,.2008619,22,29.6667,2.482667,11.815,3053,.2017688,.596135,.4359646,.8315912,.4953542
"Dhaulpur","Baseri","DWEPURA","BASERI","DWAUPURA",1,3,2.95,100,75,5,37,4.343805,6.754895,357,7702,320,15.796,5001,341,6508,468,16.023,4313,17.78334,.42796,25.28244,.1415567,43.49374,164,2379,120,5.21,1766,0,5.26,.75,12.51,.1273846,.21951368,18.52,211,6526,49,12.04,3724,0,13.71,.74,7.98,.146875,.12094972,22.42,12,70,1111.341772,.15,40,0,.2,.2709792,4.61,.2792,.10882353,4.81,91.57,91.23,13.21,0,.18,13.39,.3165991,.5078501,17,7.66667,.6306667,9.992001,4400,.2813636,.6309091,.4436364,.5853758,.6135621
"Dhaulpur","Baseri","EKTA","BASERI","EKTA",1,2,2.83,100,29,30,40,4.488636,6.766191,459,4419,206,17.004,3012,226,1746,38,6.408,857,4.71241,.27678,4.232329,.1415567,4.98919,178,3189,78,6.697,1345,0,5.92,.45,4.72,.1273846,.21951368,11.09,414,7586,3432.054762,30.03,5929,0,36.27,2.67,16.53,.146875,.12094972,55.47,302,2354,1111.341772,6.003,1413,0,6.75,.2709792,6.58,.2792,.10882353,13.33,71.05,73.54,12.18,14.84,0,27.02,.1771348,.2719948,19,26,3.077,12.58833,4758,.1593106,.5832282,.4642707,.7787368,.3899568
"Dhaulpur","Baseri","GOLARI","BASERI","GAULARI",0,4,3.15,88,39,10,40,5.164786,7.755981,420,85,788,17.101,8382,187,45,1096,6.034,3249,3.33109,.45423,4.232329,.1415567,3.78532,369,218,1139,16.18,8251,0,15.31,1.33,14.85,.1273846,.04,31.53,394,3093.630372,2123,22.454,11413,0,26.56,4.38,15.93,.146875,.12094972,46.87,99,1244.070981,165,1.103,719,0,4.135314,.2709792,12.86,.2792,.10882353,12.86,50.12,74.65,13.17,0,0,13.17,.4901468,.0510496,29,16.6667,1.366333,7.903666,5294,.3099736,.5287117,.4952777,.7814371,.6081587
"Dhaulpur","Baseri","HARJOO PURA","BASERI","HARJUPURA",1,7,3.85,100,43,10,38,4.025352,6.204255,578,11383,310,27.343,12539,541,9712,257,21.954,11331,16.8933,.76067,3.9416,.1415567,21.59557,292,6383,295,11.531,7506,0,11.82,.71,17.31,.1273846,.21951368,29.84,563,12381,396,30.988,16565,0,32.08,1.61,18.09,.146875,.12094972,51.79,105,1214,21,3.235,1726,0,4.92,.2709792,4.48,.2792,.10882353,9.4,86.95,87.42,21.75,1.47,0,23.22,.4585817,.4276415,13,39,3.575333,15.357,5715,.3741032,.5639545,.4740157,.6267465,.5362608
"Dhaulpur","Baseri","JARGA","BASERI","JARGA",0,5,3.45,85,37,14,39,4.804021,7.090077,616,6654,329,28.851,10727,416,3261,234,14.919,5797,11.69789,.31434,12.92173,.1415567,24.93396,237,4339,274,10.35,4670,0,10.85,1.06,8.24,.1273846,.21951368,20.15,467,12161,91,25.507,11717,0,29.5,2.1,17.56,.146875,.12094972,49.17,225,3399,1111.341772,5.246,2703,0,6.38,.2709792,3.7,.2792,.10882353,10.09,88.47,87.96,22.43,6.94,0,29.37,.3718069,.2420367,14,13,1.240333,9.263,5740,.2358885,.5982578,.4939024,.6516351,.6110155
"Dhaulpur","Baseri","JHIRI","BASERI","JHIRI",0,6,3.42,84,32,14,40,4.477337,6.803505,1068,5900,5475,43.01,17923,945,4920,3840,33.169,12538,20.14644,2.49311,19.58319,.33794,42.56068,740,6055,4123,27.512,12092,0,26.68,4.24,37.77,.1273846,.21951368,68.7,692,8312,6093,42.38,16697,0,44.75,2.69,45.28,.146875,.12094972,92.72,41,18,6,.246,42,0,.37,.2709792,7.39,.2792,.10882353,7.76,51.47,65.34,32.68,18.93,.04,51.65,.4167171,.2644734,18,72.3333,7.017333,21.23033,6089,.3539169,.5482017,.5304648,.6376355,.3256383
"Dhaulpur","Baseri","KHAROLI","BASERI","KHARAULI",0,5,3.45,95,35,15,39,4.770685,7.45083,1511,11678,35882,68.083,51106,1260,7963,23186,48.581,40881,39.82391,1.17954,3.25222,.1415567,44.25567,1337,9412,24186,47.537,38241,0,47.06,.95,5.05,.1273846,.21951368,53.06,1190,5815,17562,34.071,28802,0,37.5,1.53,6.439464,.146875,.12094972,39.03,105,235,646,.932,860,0,.89,.2709792,2.7,.2792,.10882353,3.59,88.33,91.64,49.95,0,0,49.95,.7506426,.6985591,9,85.3333,9.398,21.287,8523,.6485979,.5178928,.5638859,.6475652,.4465967
"Dhaulpur","Baseri","KHIDORA","BASERI","KHIDORA",0,6,3.52,85,32,14,39,3.850147,6.264731,802,11569,52,41.877,16245,663,8448,202,32.683,13807,26.53437,1.90855,28.16797,.1415567,56.61089,643,10133,189,27.126,13826,0,26.17,3.63,30.06,.1273846,.21951368,59.86,734,12182,11,35.074,15251,0,33.02,3.01,23.57,.146875,.12094972,59.6,359,2675,1111.341772,7.502,3017,0,5.69,.2709792,9.92,.2792,.10882353,15.61,79.67,85.13,32.26,7.02,0,39.28,.3879218,.2775032,23,36.6667,3.3,10.778,5926,.2865339,.5386432,.4537631,.6987952,.5594686
"Dhaulpur","Baseri","KUNKUTA","BASERI","KUNKUTA",1,6,3.97,100,20,30,40,4.488636,6.820016,599,4716,147,26.261,9422,449,3243,153,18.082,7268,14.14871,.40099,13.48123,.02901,28.05994,121,1241,10,4.435,1414,0,4.39,.55,8.8,.1273846,.21951368,13.74,307,3245,3432.054762,16.432,8644,0,16.59,2.04,7.22,.146875,.12094972,25.85,0,1244.070981,1111.341772,4.122764706,2353.311663,0,4.135314,.2709792,5.11,.2792,.10882353,5.11,82.46,82.64,19.42,4.2,0,23.62,.358783,.1851795,9,16.6667,1.412,14.403,4402,.1951386,.5545207,.3746025,.6342172,.7457319
"Dhaulpur","Baseri","LEELOTHI","BASERI","LEELAUTHI",0,5,3.19,93,40,12,39,4.820282,7.400926,1265,7398,14554,38.714,22094,1116,4995,13437,30.722,21005,25.86424,1.02542,4.232329,.1415567,26.88966,783,3404,5626,16.136,11843,0,15.35,2.59,10.99,.1273846,.21951368,28.93,1054,10603,25166,55.355,38049,0,57.94,3.46,26.43,.146875,.12094972,87.83,201,154,2052,3.996,1912,0,4.13,.2709792,12.38,.2792,.10882353,16.51,75.27,85.93,23.45,3.87,0,27.32,.570698,.56703,37,30.3333,2.787333,8.597667,8221,.5361878,.5192799,.5852086,.702346,.3325513
"Dhaulpur","Baseri","MADANPUR","BASERI","MADANPUR",0,5,3.29,76,35,18,39,4.127134,6.521357,985,3150,304,34.503,7253,737,3030,376,21.592,4847,12.31854,.76376,4.232329,.1415567,13.0823,157,1067,62,2.446,1049,0,1.87,.11,3.44,.1273846,.21951368,5.42,417,3411,3432.054762,14.759,4365,0,13.13,.98,13.82,.146875,.12094972,27.93,85,1244.070981,1111.341772,1.009,79,0,1.01,.2709792,3.73,.2792,.10882353,4.74,43.82,66.7,25.33,0,0,25.33,.2102136,.1001072,10,4,.2706667,7.795,4233,.1464682,.4720057,.4665722,.7444641,.4667848
"Dhaulpur","Baseri","MADASIL","BASERI","MADHASIL",0,4,3.39,98,36,11,40,4.672829,7.32185,1412,12066,26869,53.326,40095,1037,6473,12769,23.713,17798,15.24133,.60061,4.232329,.1415567,15.84194,958,8793,18459,34.047,27671,0,25.99,.75,5.75,.1273846,.21951368,32.49,1017,10350,23319,44.273,31705,0,42.77,2.29,17.57,.146875,.12094972,62.64,55,306,799,1.255,830,0,1.49,.2709792,6.24,.2792,.10882353,7.73,75.99,67.16,43.03,0,0,43.03,.7518846,.7301316,23,114,10.06633,31.67,9666,.7618456,.5609353,.5599007,.7026328,.525623
